SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-15-2020,Single Family Residential,3641 Sirah Ct,Pleasanton,CA,94566-7248,1150000,3,3,Vintage Hills,2240,33054,1966,326,513,,Sold,,,http://www.redfin.com/CA/Pleasanton/3641-Sirah-Ct-94566/home/2021703,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40890524,N,Y,37.6586878,-121.8560609
PAST SALE,February-11-2020,Single Family Residential,2809 Whitney Dr,Pleasanton,CA,94566,925000,3,2.5,Shadow Cliffs,1434,3800,1988,299,645,42,Sold,,,http://www.redfin.com/CA/Pleasanton/2809-Whitney-Dr-94566/home/706542,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40891845,N,Y,37.6657,-121.8460533
PAST SALE,May-18-2020,Townhouse,4165 Cortina Ct,Pleasanton,CA,94588,850000,3,2.5,Siena,1503,1184,1997,202,566,239,Sold,,,http://www.redfin.com/CA/Pleasanton/4165-Cortina-Ct-94588/home/1755219,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40897907,N,Y,37.694578,-121.892636
PAST SALE,December-30-2019,Single Family Residential,2659 Calle Morelia,Pleasanton,CA,94566,1368000,4,2.5,Del Prado,2204,8087,1984,342,621,,Sold,,,http://www.redfin.com/CA/Pleasanton/2659-Calle-Morelia-94566/home/1238024,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40890123,N,Y,37.6681252,-121.9005728
PAST SALE,December-10-2019,Single Family Residential,788 Donata Ct,Pleasanton,CA,94566,2850000,5,7,Ruby Hill,6608,25014,2001,362,431,240,Sold,,,http://www.redfin.com/CA/Pleasanton/788-Donata-Ct-94566/home/961357,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40887649,N,Y,37.6368726,-121.8006962
PAST SALE,February-28-2020,Single Family Residential,6156 Alpine Blue Dr,San Ramon,CA,94582,1070000,3,2.5,San Ramon,1996,3042,2018,282,536,160,Sold,,,http://www.redfin.com/CA/San-Ramon/6156-Alpine-Blue-Dr-94582/home/142979655,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40893211,N,Y,37.761434,-121.910038
PAST SALE,February-24-2020,Condo/Co-op,4700 Norris Canyon Rd #101,San Ramon,CA,94583,660000,3,2,San Ramon,1015,,2014,286,650,259,Sold,,,http://www.redfin.com/CA/San-Ramon/4700-Norris-Canyon-Rd-94583/unit-101/home/95952760,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40894401,N,Y,37.7756757,-121.9630566
PAST SALE,March-27-2020,Single Family Residential,5039 Ivyleaf Springs Rd,San Ramon,CA,94582,1210000,4,4,Gale Ranch,2366,2833,2018,254,511,156,Sold,,,http://www.redfin.com/CA/San-Ramon/5039-Ivy-Leaf-Springs-Rd-94582/home/112888625,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40895266,N,Y,37.761247,-121.9114189
PAST SALE,March-26-2020,Single Family Residential,441 Kevin Ct,San Ramon,CA,94583,1145000,3,2,San Ramon,1520,7700,1976,255,753,,Sold,,,http://www.redfin.com/CA/San-Ramon/441-Kevin-Ct-94583/home/1721997,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40896820,N,Y,37.7520084,-121.9494663
PAST SALE,May-18-2020,Single Family Residential,91 Casa Grande Pl,San Ramon,CA,94583,765000,2,1,San Ramon,805,7650,1971,202,950,,Sold,,,http://www.redfin.com/CA/San-Ramon/91-Casa-Grande-Pl-94583/unit-P1/home/1555681,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40898753,N,Y,37.7444013,-121.9384005
PAST SALE,February-21-2020,Single Family Residential,2220 Maidenhair Way,San Ramon,CA,94582,990000,4,3,Gale Ranch,1938,3861,2005,289,511,130,Sold,,,http://www.redfin.com/CA/San-Ramon/2220-Maidenhair-Way-94582/home/12121976,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40892495,N,Y,37.7707282,-121.9099532
PAST SALE,December-11-2019,Townhouse,146 Coralflower Ln,San Ramon,CA,94582,785000,3,2.5,Vestrella,1488,2040,1997,361,528,266,Sold,,,http://www.redfin.com/CA/San-Ramon/146-Coralflower-Ln-94582/home/1528948,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40883584,N,Y,37.789592,-121.923925
PAST SALE,December-30-2019,Single Family Residential,10 Carson Ct,San Ramon,CA,94582-5541,1318000,4,3,Gale Ranch,2847,9888,1991,342,463,,Sold,,,http://www.redfin.com/CA/San-Ramon/10-Carson-Ct-94582/home/1801994,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40887765,N,Y,37.7838087,-121.9200884
PAST SALE,March-24-2020,Single Family Residential,5984 Lantana Way,San Ramon,CA,94582,1446000,4,3,Bridges,2909,5490,1999,257,497,40,Sold,,,http://www.redfin.com/CA/San-Ramon/5984-Lantana-Way-94582/home/1861512,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40896018,N,Y,37.7780537,-121.9288893
PAST SALE,December-23-2019,Condo/Co-op,204 Stone Pine Ln,San Ramon,CA,94583-1541,510000,2,2,Stone Pine,996,,1993,349,512,306,Sold,,,http://www.redfin.com/CA/San-Ramon/204-Stonepine-Ln-94583/home/1858394,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40883423,N,Y,37.7783566,-121.9836412
PAST SALE,December-10-2019,Single Family Residential,11 Bath Ct,San Ramon,CA,94583,1020000,4,2,San Ramon,1813,11700,1968,362,563,,Sold,,,http://www.redfin.com/CA/San-Ramon/11-Bath-Ct-94583/home/1413762,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40888807,N,Y,37.7448248,-121.9476443
PAST SALE,March-5-2020,Single Family Residential,2793 Marsh Dr,San Ramon,CA,94583,857000,4,2.5,Twin Creek,1731,5000,1974,276,495,42,Sold,,,http://www.redfin.com/CA/San-Ramon/2793-Marsh-Dr-94583/home/1499765,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40897957,N,Y,37.767073,-121.986669
PAST SALE,April-14-2020,Single Family Residential,48 Brian Ct,San Ramon,CA,94583,995000,4,2,San Ramon Villag,1427,7081,1964,236,697,,Sold,,,http://www.redfin.com/CA/San-Ramon/48-Brian-Ct-94583/home/1733802,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40897776,N,Y,37.7262942,-121.9376005
PAST SALE,January-17-2020,Single Family Residential,83 Casa Grande Pl,San Ramon,CA,94583,785000,3,2.5,Brisa Del Mar,1346,7280,1971,324,583,,Sold,,,http://www.redfin.com/CA/San-Ramon/83-Casa-Grande-Pl-94583/home/1977328,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40887407,N,Y,37.7447678,-121.9387339
PAST SALE,January-10-2020,Single Family Residential,1099 Hawkshead Cir,San Ramon,CA,94583,2600000,6,6.5,Norris Cyn Estates,5800,34547,2012,331,448,173,Sold,,,http://www.redfin.com/CA/San-Ramon/1099-Hawkshead-Cir-94583/home/23327829,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40891518,N,Y,37.7405483,-121.9838788
PAST SALE,January-21-2020,Single Family Residential,9746 TAREYTON Ave,San Ramon,CA,94583,890000,4,2.5,Montevideo,1584,7176,1978,320,562,,Sold,,,http://www.redfin.com/CA/San-Ramon/9746-Tareyton-Ave-94583/home/1836055,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40888364,N,Y,37.7392202,-121.9511106
PAST SALE,March-17-2020,Single Family Residential,2024 Sorrelwood Ct,San Ramon,CA,94582,1830000,5,5,Bridges,3847,11660,1998,264,476,40,Sold,,,http://www.redfin.com/CA/San-Ramon/2024-Sorrelwood-Ct-94582/home/997998,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40889410,N,Y,37.774657,-121.9397116
PAST SALE,April-17-2020,Single Family Residential,5104 Rowan Dr,San Ramon,CA,94582,1087500,4,3.5,Gale Ranch,2152,2200,2017,233,505,154,Sold,,,http://www.redfin.com/CA/San-Ramon/5104-Rowan-Dr-94582/home/112888127,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40899206,N,Y,37.7606513,-121.9125265
PAST SALE,April-3-2020,Condo/Co-op,206 Canyon Woods Way Unit B,San Ramon,CA,94582,675000,2,2,Canyon Woods,1031,,1986,247,655,452,Sold,,,http://www.redfin.com/CA/San-Ramon/206-Canyon-Woods-Way-94582/unit-B/home/1813758,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40895945,N,Y,37.760295,-121.942658
PAST SALE,January-21-2020,Single Family Residential,3336 Montevideo Dr,San Ramon,CA,94583-2633,865000,3,2,Meadowood,1500,,1978,320,577,148,Sold,,,http://www.redfin.com/CA/San-Ramon/3336-Montevideo-Dr-94583/home/1813602,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40890856,N,Y,37.7527029,-121.93938
PAST SALE,March-2-2020,Condo/Co-op,2320 Whitetail Ln,San Ramon,CA,94583,840000,4,3,Westside,1999,,1996,279,420,325,Sold,,,http://www.redfin.com/CA/San-Ramon/2320-Whitetail-Ln-94583/home/1890273,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40891097,N,Y,37.743213,-121.958664
PAST SALE,February-24-2020,Condo/Co-op,5082 Fioli Loop,San Ramon,CA,94582,850000,4,2.5,Windemere,2337,80,2010,286,364,289,Sold,,,http://www.redfin.com/CA/San-Ramon/5082-Fioli-Loop-94582/home/40091511,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40894020,N,Y,37.772281,-121.900623
PAST SALE,April-20-2020,Single Family Residential,2585 Tamworth Ln,San Ramon,CA,94582-5701,1440000,5,4.5,Windemere,3707,6588,2004,230,388,,Sold,,,http://www.redfin.com/CA/San-Ramon/2585-Tamworth-Ln-94582/home/23295850,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40898707,N,Y,37.7600723,-121.8879681
PAST SALE,March-2-2020,Single Family Residential,322 Paradiso Ct,San Ramon,CA,94583,1297880,4,3,San Ramon,2658,3220,2019,279,488,187,Sold,,,http://www.redfin.com/CA/San-Ramon/322-Paradiso-Ct-94583/home/168816422,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40889510,N,Y,37.7817006,-121.9878595
PAST SALE,March-20-2020,Townhouse,426 Regal Lily Ln,San Ramon,CA,94582,835000,3,2.5,Vestrella,1488,1740,1997,261,561,266,Sold,,,http://www.redfin.com/CA/San-Ramon/426-Regal-Lily-Ln-94582/home/1219020,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40894264,N,Y,37.788282,-121.925846
PAST SALE,April-13-2020,Single Family Residential,3005 Montbretia Way,SAN RAMON,CA,94582,1700000,4,4,SAN RAMON,3243,9008,2016,237,524,20,Sold,,,http://www.redfin.com/CA/San-Ramon/3005-Montbretia-Way-94582/home/52205898,MLSListings,ML81785984,N,Y,37.7785133,-121.9126691
PAST SALE,May-6-2020,Single Family Residential,8724 Augusta Ct,Dublin,CA,94568,1025000,4,3,Dublin,2016,11183,1981,214,508,,Sold,,,http://www.redfin.com/CA/Dublin/8724-Augusta-Ct-94568/home/1617802,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40899577,N,Y,37.7208595,-121.9429781
PAST SALE,April-14-2020,Single Family Residential,7620 Ashford Way,Dublin,CA,94568,803000,4,2,Dublin,1335,6999,1963,236,601,,Sold,,,http://www.redfin.com/CA/Dublin/7620-Ashford-Way-94568/home/1455559,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40898242,N,Y,37.7240698,-121.9350006
PAST SALE,March-31-2020,Single Family Residential,4059 Lilac Ridge Rd,San Ramon,CA,94582,1762200,5,5,Bridges,3847,11900,1999,250,458,40,Sold,,,http://www.redfin.com/CA/San-Ramon/4059-Lilac-Ridge-Rd-94582/home/1214728,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40873550,N,Y,37.7780842,-121.9446891
PAST SALE,March-25-2020,Single Family Residential,2020 Bent Creek Dr,San Ramon,CA,94582,1300000,3,2.5,Bent Creek Ests,2218,7700,1991,256,586,6,Sold,,,http://www.redfin.com/CA/San-Ramon/2020-Bent-Creek-Dr-94582/home/947845,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40896824,N,Y,37.7367937,-121.9163509
PAST SALE,December-30-2019,Single Family Residential,9904 Mangos Dr,San Ramon,CA,94583,790000,3,2,San Ramon,995,8500,1971,342,794,,Sold,,,http://www.redfin.com/CA/San-Ramon/9904-Mangos-Dr-94583/home/1235493,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40885664,N,Y,37.7455942,-121.9402671
PAST SALE,January-29-2020,Single Family Residential,6009 Westside Dr,San Ramon,CA,94583,1755000,5,4.5,Henry Ranch,4111,13090,2001,312,427,135,Sold,,,http://www.redfin.com/CA/San-Ramon/6009-Westside-Dr-94583/home/1226579,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40887128,N,Y,37.7395633,-121.9559764
PAST SALE,May-4-2020,Single Family Residential,4054 Dunbarton Cir,San Ramon,CA,94583,1233500,4,2,San Ramon,2073,14374,1985,216,595,,Sold,,,http://www.redfin.com/CA/San-Ramon/4054-Dunbarton-Cir-94583/home/831152,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40897091,N,Y,37.7582814,-121.9518882
PAST SALE,May-6-2020,Single Family Residential,820 Pinehurst Ct,San Ramon,CA,94583,1260000,3,2,Rancho Ramon,2170,8800,1978,214,581,,Sold,,,http://www.redfin.com/CA/San-Ramon/820-Pinehurst-Pl-94583/home/1722224,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40903861,N,Y,37.7416074,-121.9362672
PAST SALE,May-28-2020,Single Family Residential,5280 Canyon Crest Dr,San Ramon,CA,94582,1110000,3,2,Canyon Crest,2290,6780,1989,192,485,27,Sold,,,http://www.redfin.com/CA/San-Ramon/5280-Canyon-Crest-Dr-94582/home/1763338,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40902525,N,Y,37.7900248,-121.9445335
PAST SALE,March-11-2020,Condo/Co-op,140 Reflections Dr #28,San Ramon,CA,94583,420000,1,1,Reflections,624,,1988,270,673,316,Sold,,,http://www.redfin.com/CA/San-Ramon/140-Reflections-Dr-94583/unit-28/home/12127960,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40892451,N,Y,37.763268,-121.9496536
PAST SALE,February-24-2020,Townhouse,5358 Fioli Loop,San Ramon,CA,94582,885000,3,2.5,Windemere,2337,1285,2010,286,379,289,Sold,,,http://www.redfin.com/CA/San-Ramon/5358-Fioli-Loop-94582/home/40091539,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40893708,N,Y,37.771218,-121.899547
PAST SALE,January-23-2020,Townhouse,6150 Lakeview Cir,San Ramon,CA,94582,900000,3,2.5,Cany0n Lakes,2064,1900,1989,318,436,524,Sold,,,http://www.redfin.com/CA/San-Ramon/6150-Lakeview-Cir-94582/home/1251211,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40886873,N,Y,37.78217,-121.945636
PAST SALE,March-25-2020,Townhouse,155 Canyon Green Pl,San Ramon,CA,94582,845000,3,2.5,Canyon Greens,2354,2938,1986,256,359,451,Sold,,,http://www.redfin.com/CA/San-Ramon/155-Canyon-Green-Pl-94582/home/1187566,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40897499,N,Y,37.760496,-121.936887
PAST SALE,March-27-2020,Single Family Residential,3045 Tahoe Pl,San Ramon,CA,94582,960000,3,2.5,Canyon Lakes,2162,4800,1984,254,444,441,Sold,,,http://www.redfin.com/CA/San-Ramon/3045-Tahoe-Pl-94582/home/756141,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40896835,N,Y,37.785088,-121.945342
PAST SALE,December-30-2019,Condo/Co-op,480 Bollinger Canyon Ln #276,San Ramon,CA,94582,410000,1,1,Sienna Hill,657,,1989,342,624,392,Sold,,,http://www.redfin.com/CA/San-Ramon/480-Bollinger-Canyon-Ln-94582/unit-276/home/2110209,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40889011,N,Y,37.7730373,-121.9442065
PAST SALE,March-23-2020,Single Family Residential,390 Catalan Way,San Ramon,CA,94582,875000,2,2,Echo Ridge,1885,3200,1991,258,464,247,Sold,,,http://www.redfin.com/CA/San-Ramon/390-Catalan-Way-94582/home/964867,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40895194,N,Y,37.7677867,-121.940756
PAST SALE,May-15-2020,Single Family Residential,9573 Davona Dr,San Ramon,CA,94583,930000,4,2,Pine Valley,1253,7000,1966,205,742,,Sold,,,http://www.redfin.com/CA/San-Ramon/9573-Davona-Dr-94583/home/1857397,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40901558,N,Y,37.7253305,-121.939556
PAST SALE,April-27-2020,Single Family Residential,9544 Ernwood St,San Ramon,CA,94583,902000,3,2,Country Clb Area,1511,7300,1964,223,597,,Sold,,,http://www.redfin.com/CA/San-Ramon/9544-Ernwood-St-94583/home/1652469,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40900462,N,Y,37.7291765,-121.9362228
PAST SALE,March-3-2020,Condo/Co-op,9072 Craydon Cir,San Ramon,CA,94583,359000,1,1,Sunny Glen,612,850,1963,278,587,58,Sold,,,http://www.redfin.com/CA/San-Ramon/9072-Craydon-Cir-94583/home/1878412,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40888102,N,Y,37.727944,-121.922896
PAST SALE,December-16-2019,Single Family Residential,4161 Reedland Cir,San Ramon,CA,94582,1139000,5,3,Portola Gale Ran,2617,4535,1994,356,435,195,Sold,,,http://www.redfin.com/CA/San-Ramon/4161-Reedland-Cir-94582/home/667560,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40888621,N,Y,37.7910256,-121.9277336
PAST SALE,January-17-2020,Single Family Residential,3548 Ashbourne Cir,San Ramon,CA,94583,2330000,5,5.5,Norris Canyon,5303,18600,2003,324,439,173,Sold,,,http://www.redfin.com/CA/San-Ramon/3548-Ashbourne-Cir-94583/home/2102642,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40886837,N,Y,37.7509437,-121.991253
PAST SALE,December-17-2019,Condo/Co-op,208 Compton Cir Unit C,San Ramon,CA,94583,500000,2,2,Twin Creek West,995,1081,1985,355,503,495,Sold,,,http://www.redfin.com/CA/San-Ramon/208-Compton-Cir-94583/unit-C/home/1940752,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40888818,N,Y,37.773282,-121.977936
PAST SALE,March-20-2020,Single Family Residential,2339 Maidenhair Way,San Ramon,CA,94582,1050000,4,3,Gale Ranch,2019,2913,2007,261,520,130,Sold,,,http://www.redfin.com/CA/San-Ramon/2339-Maidenhair-Way-94582/home/17169199,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40897667,N,Y,37.7709435,-121.9086195
PAST SALE,December-11-2019,Townhouse,7315 Briza Loop,San Ramon,CA,94582,760000,2,2.5,Cedar Bridge,1351,3062,2002,361,563,248,Sold,,,http://www.redfin.com/CA/San-Ramon/7315-Briza-Loop-94582/home/1163800,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40890567,N,Y,37.7773191,-121.9294671
PAST SALE,March-20-2020,Townhouse,111 Coralflower Ln,San Ramon,CA,94582,845000,3,2.5,Vestrella,1488,2240,1997,261,568,266,Sold,,,http://www.redfin.com/CA/San-Ramon/111-Coralflower-Ln-94582/home/976348,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40896027,N,Y,37.7883,-121.924618
PAST SALE,February-27-2020,Single Family Residential,10 Brewin Ct,San Ramon,CA,94583,1385000,4,3,Crow Ridge,2915,12400,1997,283,475,,Sold,,,http://www.redfin.com/CA/San-Ramon/10-Brewin-Ct-94583/home/1225250,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40883913,N,Y,37.7254114,-121.9456668
PAST SALE,December-30-2019,Single Family Residential,115 Cassandra Pl,San Ramon,CA,94583,1015000,4,2,San Ramon,1819,8000,1964,342,558,,Sold,,,http://www.redfin.com/CA/San-Ramon/115-Cassandra-Pl-94583/home/1950321,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40889233,N,Y,37.7278976,-121.9383561
PAST SALE,January-16-2020,Condo/Co-op,8985 Alcosta Blvd #182,San Ramon,CA,94583,485000,2,2.5,The Vintner,1230,,1971,325,394,583,Sold,,,http://www.redfin.com/CA/San-Ramon/8985-Alcosta-Blvd-94583/unit-182/home/951923,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40890237,N,Y,37.7256836,-121.9356575
PAST SALE,February-14-2020,Single Family Residential,627 Thyme Way,San Ramon,CA,94582,1446995,4,4.5,Gale Ranch,3737,3472,2019,296,387,102,Sold,,,http://www.redfin.com/CA/San-Ramon/627-Thyme-Way-94582/home/170176164,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40891263,N,Y,37.758462,-121.919412
PAST SALE,January-27-2020,Single Family Residential,9921 Mangos Dr,San Ramon,CA,94583-3037,890000,4,2,San Ramon,1467,15680,1976,314,607,,Sold,,,http://www.redfin.com/CA/San-Ramon/9921-Mangos-Dr-94583/home/667058,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40893513,N,Y,37.7465369,-121.9416004
PAST SALE,May-29-2020,Single Family Residential,90 Casa Grande Pl,San Ramon,CA,94583,900000,3,2,San Ramon,1368,8100,1971,191,658,,Sold,,,http://www.redfin.com/CA/San-Ramon/90-Casa-Grande-Pl-94583/home/1825673,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40900672,N,Y,37.7441657,-121.9389338
PAST SALE,March-12-2020,Single Family Residential,601 Vine Hill Ln,San Ramon,CA,94582,1283000,4,2,Old Ranch Estate,2365,13460,1993,269,542,,Sold,,,http://www.redfin.com/CA/San-Ramon/601-Vine-Hill-Ln-94582/home/1155181,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40894300,N,Y,37.7384315,-121.9199106
PAST SALE,March-16-2020,Single Family Residential,114 Radford Ct,San Ramon,CA,94582,1350000,4,3,Deer Ridge,2696,8500,1987,265,501,40,Sold,,,http://www.redfin.com/CA/San-Ramon/114-Radford-Ct-94582/home/956158,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40896034,N,Y,37.7562216,-121.935445
PAST SALE,May-19-2020,Single Family Residential,105 Wildflower Valley Ct,San Ramon,CA,94582,1420000,5,3,Bent Creek Vally,2992,12800,1996,201,475,11,Sold,,,http://www.redfin.com/CA/San-Ramon/105-Wildflower-Valley-Ct-94582/home/952624,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40895148,N,Y,37.74313,-121.9174658
PAST SALE,May-27-2020,Single Family Residential,12227 Toledo Dr,San Ramon,CA,94583,1259950,4,2,Rancho Ramon,2112,9976,1976,193,597,,Sold,,,http://www.redfin.com/CA/San-Ramon/12227-Toledo-Dr-94583/home/1543268,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40897611,N,Y,37.7544409,-121.9452446
PAST SALE,May-14-2020,Single Family Residential,2022 Poinsettia St,San Ramon,CA,94582,1030000,3,2.5,Gale Ranch,2161,2625,2016,206,477,160,Sold,,,http://www.redfin.com/CA/San-Ramon/2022-Poinsettia-St-94582/home/95952519,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40902442,N,Y,37.757527,-121.913465
PAST SALE,December-10-2019,Single Family Residential,231 Cliffcastle Ct,San Ramon,CA,94583-6007,1675000,4,3,Norris Cyn Estates,3403,49108,2014,362,492,173,Sold,,,http://www.redfin.com/CA/San-Ramon/231-Cliffcastle-Ct-94583/home/23327853,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40887057,N,Y,37.7412745,-121.9892361
PAST SALE,December-30-2019,Single Family Residential,569 Kingsbridge Ct,San Ramon,CA,94583,1880000,5,5.5,Norris Cyn Estates,4475,19100,2005,342,420,173,Sold,,,http://www.redfin.com/CA/San-Ramon/569-Kingsbridge-Ct-94583/home/2102654,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40891596,N,Y,37.7488901,-121.98841
PAST SALE,December-31-2019,Single Family Residential,3800 Mandy Way,San Ramon,CA,94582,1588000,5,4.5,Windemere,4051,10865,2005,341,392,,Sold,,,http://www.redfin.com/CA/San-Ramon/3800-Mandy-Way-94582/home/2107884,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40889350,N,Y,37.75126,-121.9029847
PAST SALE,January-22-2020,Single Family Residential,501 Wells Ct,SAN RAMON,CA,94582,1370000,5,3.5,SAN RAMON,3794,6834,2007,319,361,,Sold,,,http://www.redfin.com/CA/San-Ramon/501-Wells-Ct-94582/home/17167338,MLSListings,ML81763588,N,Y,37.7784498,-121.8941262
PAST SALE,April-17-2020,Single Family Residential,5632 Wells Ln,San Ramon,CA,94582,1560000,6,4.5,Windemere,3953,7498,2009,233,395,,Sold,,,http://www.redfin.com/CA/San-Ramon/5632-Wells-Ln-94582/home/23118085,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40897903,N,Y,37.7754566,-121.8966826
PAST SALE,March-16-2020,Single Family Residential,1137 Chancery Way,SAN RAMON,CA,94582,1390000,5,3,SAN RAMON,3317,6615,2005,265,419,,Sold,,,http://www.redfin.com/CA/San-Ramon/1137-Chancery-Way-94582/home/2107842,MLSListings,ML81781941,N,Y,37.7532674,-121.9023067
