property_type,zipcode,price,beds,baths,sqft,lot_size,days_on_market,price_per_sqft,hoa_month,property_age,school_rating,school_count,median_income,hotness_score,supply_score,demand_score,university_count,barts,malls,universities,bedBath,AvgRoomSize
2,94301,1430000,2,2,1249,699,18,1145,515.0,47,8,3,142057,54.03,63.22,44.84,2,0,1,1,4,312.25
0,94043,1810000,3,2,1216,6642,95,1488,0.0,63,6,6,106188,53.3,91.16,15.43,0,0,0,0,6,243.2
1,94306,232000,3,3,1382,0,111,168,0.0,42,8,8,117516,59.05,87.98,30.13,2,0,1,1,9,230.333
2,94306,1630000,3,2,1380,1176,10,1181,460.0,42,8,8,117516,59.05,87.98,30.13,2,0,1,1,6,276.0
2,94043,1580000,3,4,1578,800,50,1001,332.0,8,6,6,106188,53.3,91.16,15.43,0,0,0,0,12,225.429
1,94040,800000,2,1,1008,0,111,794,0.0,59,8,8,107313,50.48,89.3,11.66,0,0,0,0,2,336.0
1,94022,1160000,2,2,1200,0,50,967,520.0,12,8,6,192435,50.61,69.26,31.96,0,0,0,0,4,300.0
2,94306,1340000,3,2,1226,601,114,1093,310.0,43,8,8,117516,59.05,87.98,30.13,2,0,1,1,6,245.2
1,94306,1500000,3,3,1574,2234,77,953,585.0,35,8,8,117516,59.05,87.98,30.13,2,0,1,1,9,262.333
1,94306,1450000,3,2,1480,0,25,980,572.0,35,8,8,117516,59.05,87.98,30.13,2,0,1,1,6,296.0
0,94028,1225000,2,2,1260,11020,134,972,0.0,52,7,2,189723,41.71,56.53,26.9,0,0,0,0,4,315.0
1,94301,1690000,2,2,1762,0,14,959,1311.0,60,8,3,142057,54.03,63.22,44.84,2,0,1,1,4,440.5
0,94303,905000,4,1,1300,9480,18,696,0.0,64,4,19,94205,52.74,79.95,25.53,0,0,0,0,4,260.0
1,94301,1275000,2,3,2067,32715,126,617,115.92387712642271,24,8,3,142057,54.03,63.22,44.84,2,0,1,1,6,413.4
1,94022,1815000,3,2,1600,833,77,1134,563.0,12,8,6,192435,50.61,69.26,31.96,0,0,0,0,6,320.0
2,94040,1475000,3,3,1292,705,137,1142,238.0,24,8,8,107313,50.48,89.3,11.66,0,0,0,0,9,215.333
1,94303,810000,2,1,906,0,10,894,589.0,49,4,19,94205,52.74,79.95,25.53,2,0,1,1,2,302.0
1,94303,1275000,3,2,1212,1153,70,1052,712.0,45,4,19,94205,52.74,79.95,25.53,2,0,1,1,6,242.4
0,94304,1711000,3,3,2303,4103,111,743,0.0,4,5,1,107334,82.0071573604059,87.33157475773004,76.68402976465252,2,0,1,1,9,383.833
1,94301,1230000,3,3,1800,0,77,683,1427.0,61,8,3,142057,54.03,63.22,44.84,2,0,1,1,9,300.0
0,94028,1850000,3,2,1620,20500,45,1142,0.0,56,7,2,189723,41.71,56.53,26.9,0,0,0,0,6,324.0
2,94301,1413750,2,2,1038,464,87,1362,565.0,47,8,3,142057,54.03,63.22,44.84,2,0,1,1,4,259.5
1,94301,1275000,3,2,1810,0,155,704,115.92387712642271,24,8,3,142057,54.03,63.22,44.84,2,0,1,1,6,362.0
2,94022,1805000,3,2,1600,757,92,1128,559.0,12,8,6,192435,50.61,69.26,31.96,0,0,0,0,6,320.0
2,94303,1475000,3,2,1456,593,21,1013,397.0,10,4,19,94205,52.74,79.95,25.53,2,0,1,1,6,291.2
0,94306,1730000,2,1,1246,7205,108,1388,0.0,82,8,8,117516,59.05,87.98,30.13,2,0,1,1,2,415.333
2,94306,1500000,3,2,1554,871,31,965,271.0,13,8,8,117516,59.05,87.98,30.13,2,0,1,1,6,310.8
1,94305,999000,2,2,1422,0,111,703,0.0,39,8,2,54730,82.0071573604059,87.33157475773004,76.68402976465252,1,0,0,1,4,355.5
0,94304,1784500,4,3,2553,5220,111,699,0.0,3,5,1,107334,82.0071573604059,87.33157475773004,76.68402976465252,2,0,1,1,12,364.714
0,94306,1812500,4,4,2023,5120,111,896,0.0,2,8,8,117516,59.05,87.98,30.13,2,0,1,1,16,252.875
2,94301,1620000,2,2,1295,703,156,1251,585.0,38,8,3,142057,54.03,63.22,44.84,2,0,1,1,4,323.75
1,94022,860000,1,1,787,0,120,1093,477.0,12,8,6,192435,50.61,69.26,31.96,0,0,0,0,1,393.5
1,94301,1420000,2,2,890,0,165,1596,633.0,37,8,3,142057,54.03,63.22,44.84,2,0,1,1,4,222.5
1,94303,1120000,2,2,1030,0,58,1087,515.0,47,4,19,94205,52.74,79.95,25.53,2,0,1,1,4,257.5
0,94305,1028000,3,3,1936,3153,111,531,0.0,11,8,2,54730,82.0071573604059,87.33157475773004,76.68402976465252,1,0,0,1,9,322.667
0,94306,1680000,3,1,1050,6620,77,1600,0.0,69,8,8,117516,59.05,87.98,30.13,2,0,1,1,3,262.5
0,94043,1850000,3,2,1216,5008,38,1521,0.0,63,6,6,106188,53.3,91.16,15.43,0,0,0,0,6,243.2
2,94306,1725000,3,3,1445,684,38,1194,299.0,13,8,8,117516,59.05,87.98,30.13,2,0,1,1,9,240.833
1,94306,820000,1,1,868,0,175,945,295.0,36,8,8,117516,59.05,87.98,30.13,2,0,1,1,1,434.0
0,94306,1850000,3,4,1836,1600,52,1008,125.0,22,8,8,117516,59.05,87.98,30.13,2,0,1,1,12,262.286
1,94305,1225000,3,3,1753,0,122,699,1134.0,39,8,2,54730,82.0071573604059,87.33157475773004,76.68402976465252,1,0,0,1,9,292.167
1,94304,806000,2,2,1177,0,111,685,0.0,3,5,1,107334,82.0071573604059,87.33157475773004,76.68402976465252,2,0,1,1,4,294.25
1,94304,839500,3,2,1397,0,111,601,0.0,3,5,1,107334,82.0071573604059,87.33157475773004,76.68402976465252,2,0,1,1,6,279.4
0,94304,1272500,3,3,1818,3015,111,700,0.0,4,5,1,107334,82.0071573604059,87.33157475773004,76.68402976465252,2,0,1,1,9,303.0
1,94303,880000,2,2,1557,5760,4,565,380.0,41,4,19,94205,52.74,79.95,25.53,0,0,0,0,4,389.25
1,94304,896000,2,2,1339,0,111,669,0.0,3,5,1,107334,82.0071573604059,87.33157475773004,76.68402976465252,2,0,1,1,4,334.75
2,94306,1575000,2,2,1556,870,84,1012,560.0,33,8,8,117516,59.05,87.98,30.13,2,0,1,1,4,389.0
1,94303,1090000,2,2,1030,0,21,1058,514.0,47,4,19,94205,52.74,79.95,25.53,2,0,1,1,4,257.5
1,94303,1270000,3,2,1212,0,42,1048,608.0,47,4,19,94205,52.74,79.95,25.53,2,0,1,1,6,242.4
2,94303,1860000,3,2,1629,2153,11,1142,348.0,12,4,19,94205,52.74,79.95,25.53,2,0,1,1,6,325.8
0,94306,1900000,5,3,2087,4903,111,910,0.0,76,8,8,117516,59.05,87.98,30.13,2,0,1,1,15,260.875
0,94306,1950000,2,2,1008,6000,2,1935,0.0,101,8,8,117516,59.05,87.98,30.13,2,0,1,1,4,252.0
1,94025,989000,2,2,1275,0,65,776,858.0,46,5,6,125407,55.3,80.53,30.06,0,0,0,0,4,318.75
1,94303,749000,2,2,1197,5760,74,626,415.0,19,4,19,94205,52.74,79.95,25.53,0,0,0,0,4,299.25
0,94551,706000,3,2,1107,5320,142,638,0.0,63,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,221.4
0,94550,1140000,4,3,2910,7150,127,392,80.0,6,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,415.714
0,94550,1375000,4,3,2533,8712,3,543,0.0,16,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,361.857
0,94551,940000,4,3,1817,7535,38,517,0.0,25,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,259.571
0,94550,1085000,4,3,2150,6200,29,505,0.0,62,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,307.143
0,94550,1260000,5,3,3498,15272,113,360,0.0,29,7,11,108408,91.62,86.6,96.65,0,0,1,0,15,437.25
0,94551,1050000,4,3,2140,6247,3,491,0.0,23,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,305.714
0,94551,765000,3,2,1772,3193,108,432,0.0,20,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,354.4
1,94551,710000,3,2,1413,0,17,502,344.0,5,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,282.6
0,94551,715000,3,2,1006,6762,140,711,0.0,56,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,201.2
2,94551,595000,4,2,1344,1197,2,443,374.0,36,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,224.0
2,94551,730000,4,4,1990,1009,161,367,238.0,5,6,8,103532,91.91,89.41,94.41,0,0,1,0,16,248.75
0,94550,1549000,4,2,3358,15875,85,461,0.0,29,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,559.667
0,94551,787000,3,2,1144,6000,156,688,0.0,57,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,228.8
0,94550,805000,3,2,1640,2200,72,491,98.0,6,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,328.0
0,94551,1060000,4,2,2511,7208,32,422,0.0,25,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,418.5
0,94551,805000,3,2,1916,4320,71,420,124.0,22,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,383.2
0,94551,685000,2,2,1280,6000,108,535,31.0,58,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,320.0
0,94550,905000,4,2,1476,6200,37,613,0.0,57,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,246.0
0,94551,1300000,5,3,2837,7920,80,458,0.0,30,6,8,103532,91.91,89.41,94.41,0,0,1,0,15,354.625
0,94550,1099950,3,3,1858,5919,65,592,29.0,12,7,11,108408,91.62,86.6,96.65,0,0,1,0,9,309.667
0,94550,860000,3,2,1318,6200,52,653,33.0,49,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,263.6
0,94551,760000,3,2,1239,7502,165,613,0.0,41,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,247.8
1,94550,490000,2,2,871,0,87,563,358.0,31,7,11,108408,91.62,86.6,96.65,0,0,1,0,4,217.75
0,94551,912000,4,3,2314,3983,105,394,183.0,7,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,330.571
0,94550,750000,3,1,1038,5202,46,723,0.0,68,7,11,108408,91.62,86.6,96.65,0,0,1,0,3,259.5
0,94551,858000,3,2,1389,6817,84,618,0.0,38,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,277.8
0,94551,780000,5,3,2013,6300,109,387,0.0,56,6,8,103532,91.91,89.41,94.41,0,0,1,0,15,251.625
0,94550,1185000,4,3,2087,14670,58,568,0.0,26,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,298.143
0,94550,920000,3,2,1536,7700,35,599,0.0,25,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,307.2
0,94550,1260000,5,4,3011,8770,113,418,0.0,15,7,11,108408,91.62,86.6,96.65,0,0,1,0,20,334.556
1,94550,350000,1,1,758,0,106,462,419.0,47,7,11,108408,91.62,86.6,96.65,0,0,1,0,1,379.0
0,94551,685000,2,2,1036,6000,87,661,30.0,58,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,259.0
0,94551,1400000,4,2,2975,9920,106,471,0.0,26,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,495.833
0,94550,837000,3,2,1769,3000,63,473,155.0,29,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,353.8
0,94550,995000,4,3,1973,7000,101,504,0.0,53,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,281.857
0,94550,1560000,4,4,3758,13300,56,415,0.0,17,7,11,108408,91.62,86.6,96.65,0,0,1,0,16,469.75
0,94550,1000000,4,2,1650,8000,24,606,0.0,49,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,275.0
0,94550,915000,4,2,1589,6903,106,576,0.0,56,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,264.833
0,94550,1304000,4,3,2699,5015,16,483,150.0,4,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,385.571
0,94550,976000,4,3,2620,11753,111,373,0.0,91,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,374.286
0,94550,1175000,4,3,2650,9375,178,443,8.0,17,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,378.571
0,94551,960000,4,3,1817,8241,127,528,0.0,26,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,259.571
2,94551,747500,4,4,1990,1009,98,376,238.0,5,6,8,103532,91.91,89.41,94.41,0,0,1,0,16,248.75
0,94551,920000,4,3,2107,8010,119,437,0.0,24,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,301.0
1,94550,485000,2,2,918,0,85,528,319.0,32,7,11,108408,91.62,86.6,96.65,0,0,1,0,4,229.5
0,94551,825000,4,2,1586,6300,91,520,0.0,51,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,264.333
0,94550,855000,4,2,1638,6814,1,522,33.0,50,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,273.0
0,94550,1250000,4,2,3246,14755,177,385,0.0,22,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,541.0
2,94550,740000,3,4,1757,6880,66,421,282.0,4,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,251.0
0,94550,838000,4,2,1396,6600,57,600,0.0,50,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,232.667
0,94550,965000,3,2,1536,7925,99,628,0.0,25,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,307.2
0,94550,895000,4,3,2028,7740,105,441,33.0,50,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,289.714
0,94550,1201000,4,3,2268,9000,84,530,0.0,23,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,324.0
0,94550,815000,3,2,1769,3188,120,461,148.0,31,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,353.8
0,94551,1025000,4,2,2084,6773,11,492,0.0,26,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,347.333
1,94551,805000,3,4,1789,0,140,450,358.0,2,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,255.571
0,94550,810000,4,2,1650,6000,67,491,0.0,55,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,275.0
0,94550,775000,3,4,1802,1581,108,430,99.0,5,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,257.429
0,94551,699000,3,1,1309,5500,170,534,0.0,70,6,8,103532,91.91,89.41,94.41,0,0,1,0,3,327.25
2,94551,563000,3,2,1321,1662,133,426,370.0,35,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,264.2
0,94551,827000,4,3,1582,5339,114,523,0.0,66,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,226.0
0,94550,723000,3,2,1167,6934,111,620,0.0,33,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,233.4
0,94550,1585000,4,4,3770,17584,113,420,0.0,16,7,11,108408,91.62,86.6,96.65,0,0,1,0,16,471.25
0,94551,965000,3,2,2132,6262,72,453,0.0,21,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,426.4
1,94550,616000,2,2,1287,0,70,479,250.0,11,7,11,108408,91.62,86.6,96.65,0,0,1,0,4,321.75
0,94550,1460000,5,4,3687,10539,158,396,0.0,17,7,11,108408,91.62,86.6,96.65,0,0,1,0,20,409.667
0,94550,1125000,6,4,2822,6000,24,399,0.0,53,7,11,108408,91.62,86.6,96.65,0,0,1,0,24,282.2
0,94550,1425000,5,4,3200,8620,21,445,0.0,21,7,11,108408,91.62,86.6,96.65,0,0,1,0,20,355.556
0,94550,833000,3,2,1346,7468,72,619,0.0,60,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,269.2
0,94550,1235000,4,3,2424,8260,18,509,0.0,19,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,346.286
1,94551,662000,3,2,1385,0,16,478,290.0,22,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,277.0
0,94550,890000,3,2,1689,15000,16,527,0.0,70,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,337.8
1,94551,693000,3,4,1379,0,78,503,328.0,7,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,197.0
0,94551,890000,3,2,2021,2469,3,440,170.0,7,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,404.2
0,94550,1475000,4,2,2536,15761,3,582,0.0,48,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,422.667
2,94551,730000,4,4,2056,0,105,355,216.0,6,6,8,103532,91.91,89.41,94.41,0,0,1,0,16,257.0
2,94551,798000,3,2,1768,0,109,451,343.0,4,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,353.6
0,94551,845000,3,3,1749,1876,52,483,170.0,12,6,8,103532,91.91,89.41,94.41,0,0,1,0,9,291.5
0,94550,925000,4,3,1950,10295,143,474,0.0,43,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,278.571
0,94550,815000,3,2,1515,7150,141,538,0.0,51,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,303.0
2,94551,675000,3,2,1797,4545,111,376,0.0,31,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,359.4
0,94550,890000,3,2,1632,7000,71,545,0.0,53,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,326.4
1,94551,627000,3,2,1280,0,56,490,290.0,17,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,256.0
0,94550,900000,3,2,2209,5760,98,407,0.0,33,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,441.8
2,94550,760000,3,2,1392,2500,100,546,153.0,2,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,278.4
1,94551,615023,2,2,1155,0,161,532,320.0,7,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,288.75
1,94551,680000,2,3,1580,0,42,430,216.0,5,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,316.0
0,94550,850000,3,2,1384,6000,36,614,0.0,57,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,276.8
0,94551,830000,4,2,1425,6032,65,582,0.0,56,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,237.5
0,94550,1365000,3,2,2543,8366,42,537,0.0,19,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,508.6
0,94551,1100000,6,4,2119,7500,169,519,0.0,2,6,8,103532,91.91,89.41,94.41,0,0,1,0,24,211.9
1,94551,690000,2,2,1337,0,133,516,343.0,4,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,334.25
2,94551,775000,3,2,1817,7192,77,427,358.0,4,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,363.4
0,94550,820000,3,2,1133,6200,37,724,0.0,62,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,226.6
0,94550,784000,3,2,1148,6000,64,683,0.0,62,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,229.6
0,94550,1070000,3,3,2116,10059,52,506,0.0,48,7,11,108408,91.62,86.6,96.65,0,0,1,0,9,352.667
0,94551,1320000,5,4,2560,8548,28,516,0.0,24,6,8,103532,91.91,89.41,94.41,0,0,1,0,20,284.444
1,94550,360000,2,3,1018,0,111,354,0.0,52,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,203.6
0,94550,1312500,4,3,3036,11290,114,432,0.0,6,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,433.714
0,94551,1198000,5,3,2694,9027,156,445,0.0,24,6,8,103532,91.91,89.41,94.41,0,0,1,0,15,336.75
0,94550,960000,3,2,2090,8652,105,459,0.0,55,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,418.0
0,94550,735000,3,2,1552,6058,110,474,0.0,61,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,310.4
0,94550,1035000,4,3,2230,7480,95,464,0.0,29,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,318.571
0,94550,975000,4,2,2702,11546,106,361,0.0,61,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,450.333
0,94550,850000,5,3,1573,5600,37,540,0.0,66,7,11,108408,91.62,86.6,96.65,0,0,1,0,15,196.625
2,94550,789950,3,2,1540,4353,45,513,311.0,3,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,308.0
0,94550,861000,3,2,1639,7834,94,525,0.0,59,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,327.8
0,94550,1100000,4,2,2174,9749,176,506,0.0,46,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,362.333
0,94550,1400000,5,2,3289,15950,99,426,0.0,28,7,11,108408,91.62,86.6,96.65,0,0,1,0,10,469.857
0,94551,673000,3,2,1125,6021,95,598,0.0,65,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,225.0
0,94550,1130000,4,2,2334,11586,157,484,0.0,9,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,389.0
0,94551,702500,3,2,1128,5000,150,623,0.0,78,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,225.6
0,94550,635000,2,1,918,3870,59,692,0.0,95,7,11,108408,91.62,86.6,96.65,0,0,1,0,2,306.0
0,94551,765000,3,2,1224,6649,149,625,80.0,35,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,244.8
0,94550,790000,4,4,1915,1449,84,413,104.0,5,7,11,108408,91.62,86.6,96.65,0,0,1,0,16,239.375
0,94550,900000,5,3,2033,6837,84,443,0.0,61,7,11,108408,91.62,86.6,96.65,0,0,1,0,15,254.125
2,94551,792000,3,2,1949,3842,15,406,368.0,31,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,389.8
0,94550,1175000,4,2,2192,9400,10,536,0.0,24,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,365.333
0,94550,820000,3,2,1199,5555,10,684,0.0,28,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,239.8
0,94550,1780000,5,4,4500,13039,73,396,0.0,18,7,11,108408,91.62,86.6,96.65,0,0,1,0,20,500.0
2,94550,760000,3,2,1348,2500,53,564,153.0,2,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,269.6
2,94551,759000,3,4,1508,0,106,503,358.0,2,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,215.429
0,94550,1300000,3,2,2323,10000,92,560,0.0,50,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,464.6
2,94551,740000,3,4,1508,0,92,491,353.0,4,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,215.429
1,94551,862500,4,3,2006,0,22,430,344.0,4,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,286.571
0,94550,848000,3,2,1488,8488,144,570,0.0,50,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,297.6
0,94551,810000,4,2,1747,3741,77,464,124.0,22,6,8,103532,91.91,89.41,94.41,0,0,1,0,8,291.167
0,94550,800000,3,2,1682,5000,156,476,0.0,68,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,336.4
0,94550,800000,3,2,1680,6934,175,476,0.0,45,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,336.0
2,94551,743500,3,3,1752,2999,98,424,250.0,23,6,8,103532,91.91,89.41,94.41,0,0,1,0,9,292.0
1,94551,837416,3,4,2256,0,133,371,358.0,1,6,8,103532,91.91,89.41,94.41,0,0,1,0,12,322.286
2,94550,610000,2,2,1287,0,98,474,245.0,11,7,11,108408,91.62,86.6,96.65,0,0,1,0,4,321.75
1,94551,630000,2,2,1213,0,108,519,295.0,21,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,303.25
0,94551,815000,5,2,2514,4999,161,324,0.0,69,6,8,103532,91.91,89.41,94.41,0,0,1,0,10,359.143
2,94551,515000,2,2,1037,1391,94,497,325.0,50,6,8,103532,91.91,89.41,94.41,0,0,1,0,4,259.25
0,94550,1570000,4,3,3071,20321,59,511,0.0,21,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,438.714
0,94550,1110000,4,3,1999,6000,64,555,0.0,55,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,285.571
0,94550,915000,3,2,1488,8034,92,615,0.0,50,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,297.6
0,94550,950000,4,2,1952,6000,28,487,0.0,64,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,325.333
0,94550,1095000,5,3,2463,7060,32,445,0.0,53,7,11,108408,91.62,86.6,96.65,0,0,1,0,15,307.875
0,94550,850000,3,2,1271,10157,140,669,0.0,48,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,254.2
0,94551,779000,3,2,1269,5510,16,614,0.0,62,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,253.8
0,94550,1052000,3,2,2177,6090,163,483,15.0,12,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,435.4
0,94550,910000,3,2,1500,8000,157,607,0.0,55,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,300.0
0,94550,835000,3,2,1398,5000,126,597,0.0,73,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,279.6
1,94550,525000,3,2,1242,874,164,513,300.0,40,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,248.4
0,94550,860000,3,2,1879,5000,86,458,0.0,36,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,375.8
0,94550,920061,4,2,1536,8457,98,599,0.0,52,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,256.0
0,94550,1090000,4,2,2239,10147,126,487,0.0,49,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,373.167
0,94550,1100000,4,3,2472,8201,65,445,0.0,27,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,353.143
0,94550,805000,3,2,1404,6000,126,573,0.0,59,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,280.8
0,94550,880000,3,2,1501,6200,130,586,0.0,61,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,300.2
0,94550,1225000,4,3,2346,9000,72,522,0.0,26,7,11,108408,91.62,86.6,96.65,0,0,1,0,12,335.143
0,94550,680000,3,1,1034,6000,111,658,0.0,69,7,11,108408,91.62,86.6,96.65,0,0,1,0,3,258.5
0,94550,675000,3,2,1459,6664,65,463,0.0,53,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,291.8
0,94550,930000,3,2,1914,6000,3,486,0.0,93,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,382.8
0,94550,1730000,5,4,3940,19511,176,439,0.0,25,7,11,108408,91.62,86.6,96.65,0,0,1,0,20,437.778
0,94550,500000,3,2,1520,6600,111,329,0.0,57,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,304.0
0,94550,1270000,5,4,3270,9407,46,388,8.0,19,7,11,108408,91.62,86.6,96.65,0,0,1,0,20,363.333
0,94550,1050000,3,2,1858,10901,119,565,0.0,22,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,371.6
1,94550,305000,1,1,669,0,179,456,372.0,52,7,11,108408,91.62,86.6,96.65,0,0,1,0,1,334.5
0,94551,1348000,5,3,2694,13091,177,500,0.0,25,6,8,103532,91.91,89.41,94.41,0,0,1,0,15,336.75
0,94550,1409000,5,4,3165,10054,63,445,0.0,23,7,11,108408,91.62,86.6,96.65,0,0,1,0,20,351.667
0,94550,1370000,5,3,3385,10522,113,405,0.0,22,7,11,108408,91.62,86.6,96.65,0,0,1,0,15,423.125
0,94550,1181000,4,2,2365,11186,81,499,0.0,62,7,11,108408,91.62,86.6,96.65,0,0,1,0,8,394.167
2,94550,540000,3,2,1242,874,25,435,300.0,39,7,11,108408,91.62,86.6,96.65,0,0,1,0,6,248.4
0,94550,1245000,5,2,2480,7621,77,502,0.0,25,7,11,108408,91.62,86.6,96.65,0,0,1,0,10,354.286
0,94550,785000,4,4,1830,1474,141,429,104.0,6,7,11,108408,91.62,86.6,96.65,0,0,1,0,16,228.75
2,94551,790000,3,2,1840,4339,143,429,250.0,26,6,8,103532,91.91,89.41,94.41,0,0,1,0,6,368.0
